,start,end,values
393,1579248000,1579251600,203
394,1579251600,1579255200,203
395,1579255200,1579258800,203
396,1579258800,1579262400,203
397,1579262400,1579266000,203
398,1579266000,1579269600,203
399,1579269600,1579273200,203
400,1579273200,1579276800,203
401,1579276800,1579280400,203
402,1579280400,1579284000,203
403,1579284000,1579287600,202
404,1579287600,1579291200,202
405,1579291200,1579294800,202
406,1579294800,1579298400,202
407,1579298400,1579302000,202
408,1579302000,1579305600,202
409,1579305600,1579309200,202
410,1579309200,1579312800,202
411,1579312800,1579316400,202
412,1579316400,1579320000,202
413,1579320000,1579323600,203
414,1579323600,1579327200,202
415,1579327200,1579330800,202
416,1579330800,1579334400,202
417,1579334400,1579338000,202
418,1579338000,1579341600,202
419,1579341600,1579345200,202
420,1579345200,1579348800,203
421,1579348800,1579352400,202
422,1579352400,1579356000,203
423,1579356000,1579359600,203
424,1579359600,1579363200,203
425,1579363200,1579366800,202
426,1579366800,1579370400,203
427,1579370400,1579374000,203
428,1579374000,1579377600,202
429,1579377600,1579381200,202
430,1579381200,1579384800,202
431,1579384800,1579388400,202
432,1579388400,1579392000,203
433,1579392000,1579395600,203
434,1579395600,1579399200,203
435,1579399200,1579402800,202
436,1579402800,1579406400,203
437,1579406400,1579410000,202
438,1579410000,1579413600,202
439,1579413600,1579417200,203
440,1579417200,1579420800,202
441,1579420800,1579424400,202
442,1579424400,1579428000,202
443,1579428000,1579431600,202
444,1579431600,1579435200,202
445,1579435200,1579438800,203
446,1579438800,1579442400,203
447,1579442400,1579446000,203
448,1579446000,1579449600,203
449,1579449600,1579453200,203
450,1579453200,1579456800,203
451,1579456800,1579460400,203
452,1579460400,1579464000,203
453,1579464000,1579467600,202
454,1579467600,1579471200,202
455,1579471200,1579474800,202
456,1579474800,1579478400,202
457,1579478400,1579482000,202
458,1579482000,1579485600,202
459,1579485600,1579489200,202
460,1579489200,1579492800,202
461,1579492800,1579496400,202
462,1579496400,1579500000,202
463,1579500000,1579503600,202
464,1579503600,1579507200,202
465,1579507200,1579510800,202
466,1579510800,1579514400,202
467,1579514400,1579518000,202
468,1579518000,1579521600,202
469,1579521600,1579525200,202
470,1579525200,1579528800,201
471,1579528800,1579532400,203
472,1579532400,1579536000,202
473,1579536000,1579539600,202
474,1579539600,1579543200,202
475,1579543200,1579546800,202
476,1579546800,1579550400,202
477,1579550400,1579554000,202
478,1579554000,1579557600,201
479,1579557600,1579561200,202
480,1579561200,1579564800,201
481,1579564800,1579568400,202
482,1579568400,1579572000,202
483,1579572000,1579575600,202
484,1579575600,1579579200,202
485,1579579200,1579582800,202
486,1579582800,1579586400,202
487,1579586400,1579590000,254
488,1579590000,1579593600,896
489,1579593600,1579597200,611
490,1579597200,1579600800,203
491,1579600800,1579604400,202
492,1579604400,1579608000,202
493,1579608000,1579611600,202
494,1579611600,1579615200,203
495,1579615200,1579618800,203
496,1579618800,1579622400,202
497,1579622400,1579626000,202
498,1579626000,1579629600,202
499,1579629600,1579633200,202
500,1579633200,1579636800,202
501,1579636800,1579640400,202
502,1579640400,1579644000,202
503,1579644000,1579647600,202
504,1579647600,1579651200,202
505,1579651200,1579654800,202
506,1579654800,1579658400,202
507,1579658400,1579662000,202
508,1579662000,1579665600,202
509,1579665600,1579669200,202
510,1579669200,1579672800,202
511,1579672800,1579676400,202
512,1579676400,1579680000,201
513,1579680000,1579683600,202
514,1579683600,1579687200,201
515,1579687200,1579690800,201
516,1579690800,1579694400,202
517,1579694400,1579698000,202
518,1579698000,1579701600,201
519,1579701600,1579705200,203
520,1579705200,1579708800,201
521,1579708800,1579712400,1222
522,1579712400,1579716000,1460
523,1579716000,1579719600,816
524,1579719600,1579723200,202
525,1579723200,1579726800,201
526,1579726800,1579730400,202
527,1579730400,1579734000,202
528,1579734000,1579737600,202
529,1579737600,1579741200,202
530,1579741200,1579744800,202
531,1579744800,1579748400,202
532,1579748400,1579752000,202
533,1579752000,1579755600,202
534,1579755600,1579759200,202
535,1579759200,1579762800,364
536,1579762800,1579766400,926
537,1579766400,1579770000,922
538,1579770000,1579773600,925
539,1579773600,1579777200,876
540,1579777200,1579780800,205
541,1579780800,1579784400,202
542,1579784400,1579788000,202
