,start,end,values
452,1579460400,1579464000,215
453,1579464000,1579467600,214
454,1579467600,1579471200,214
455,1579471200,1579474800,215
456,1579474800,1579478400,214
457,1579478400,1579482000,210
458,1579482000,1579485600,210
459,1579485600,1579489200,209
460,1579489200,1579492800,211
461,1579492800,1579496400,210
462,1579496400,1579500000,208
463,1579500000,1579503600,210
464,1579503600,1579507200,210
465,1579507200,1579510800,210
466,1579510800,1579514400,211
467,1579514400,1579518000,212
468,1579518000,1579521600,211
469,1579521600,1579525200,211
470,1579525200,1579528800,215
471,1579528800,1579532400,217
472,1579532400,1579536000,217
473,1579536000,1579539600,219
474,1579539600,1579543200,219
475,1579543200,1579546800,220
476,1579546800,1579550400,216
477,1579550400,1579554000,221
478,1579554000,1579557600,222
479,1579557600,1579561200,223
480,1579561200,1579564800,221
481,1579564800,1579568400,222
482,1579568400,1579572000,222
483,1579572000,1579575600,222
484,1579575600,1579579200,221
485,1579579200,1579582800,221
486,1579582800,1579586400,220
487,1579586400,1579590000,221
488,1579590000,1579593600,221
489,1579593600,1579597200,220
490,1579597200,1579600800,216
491,1579600800,1579604400,214
492,1579604400,1579608000,213
493,1579608000,1579611600,214
494,1579611600,1579615200,213
495,1579615200,1579618800,212
496,1579618800,1579622400,208
497,1579622400,1579626000,206
498,1579626000,1579629600,205
499,1579629600,1579633200,205
500,1579633200,1579636800,205
501,1579636800,1579640400,205
502,1579640400,1579644000,204
503,1579644000,1579647600,205
504,1579647600,1579651200,205
505,1579651200,1579654800,203
506,1579654800,1579658400,202
507,1579658400,1579662000,206
508,1579662000,1579665600,206
509,1579665600,1579669200,207
510,1579669200,1579672800,206
511,1579672800,1579676400,207
512,1579676400,1579680000,205
513,1579680000,1579683600,204
514,1579683600,1579687200,203
515,1579687200,1579690800,205
516,1579690800,1579694400,215
517,1579694400,1579698000,214
518,1579698000,1579701600,213
519,1579701600,1579705200,210
520,1579705200,1579708800,210
521,1579708800,1579712400,212
522,1579712400,1579716000,216
523,1579716000,1579719600,217
524,1579719600,1579723200,217
525,1579723200,1579726800,218
526,1579726800,1579730400,218
527,1579730400,1579734000,219
528,1579734000,1579737600,218
529,1579737600,1579741200,218
530,1579741200,1579744800,219
531,1579744800,1579748400,219
532,1579748400,1579752000,219
533,1579752000,1579755600,219
534,1579755600,1579759200,218
535,1579759200,1579762800,218
536,1579762800,1579766400,221
537,1579766400,1579770000,222
538,1579770000,1579773600,221
539,1579773600,1579777200,221
540,1579777200,1579780800,221
541,1579780800,1579784400,221
542,1579784400,1579788000,222
543,1579788000,1579791600,224
544,1579791600,1579795200,224
545,1579795200,1579798800,223
546,1579798800,1579802400,223
547,1579802400,1579806000,223
548,1579806000,1579809600,224
549,1579809600,1579813200,223
550,1579813200,1579816800,223
551,1579816800,1579820400,222
552,1579820400,1579824000,223
553,1579824000,1579827600,224
554,1579827600,1579831200,224
555,1579831200,1579834800,224
556,1579834800,1579838400,224
557,1579838400,1579842000,224
558,1579842000,1579845600,223
559,1579845600,1579849200,223
560,1579849200,1579852800,222
561,1579852800,1579856400,221
562,1579856400,1579860000,222
563,1579860000,1579863600,221
564,1579863600,1579867200,221
565,1579867200,1579870800,222
566,1579870800,1579874400,219
567,1579874400,1579878000,218
568,1579878000,1579881600,217
569,1579881600,1579885200,215
570,1579885200,1579888800,218
571,1579888800,1579892400,222
572,1579892400,1579896000,221
573,1579896000,1579899600,221
574,1579899600,1579903200,220
575,1579903200,1579906800,222
576,1579906800,1579910400,220
577,1579910400,1579914000,222
578,1579914000,1579917600,222
579,1579917600,1579921200,222
580,1579921200,1579924800,222
581,1579924800,1579928400,220
582,1579928400,1579932000,221
583,1579932000,1579935600,222
584,1579935600,1579939200,221
585,1579939200,1579942800,221
586,1579942800,1579946400,221
587,1579946400,1579950000,221
588,1579950000,1579953600,221
589,1579953600,1579957200,221
590,1579957200,1579960800,222
591,1579960800,1579964400,222
592,1579964400,1579968000,223
593,1579968000,1579971600,221
594,1579971600,1579975200,222
595,1579975200,1579978800,223
