,start,end,values
545,1743782400,1743786000,0
546,1743786000,1743789600,0
547,1743789600,1743793200,0
548,1743793200,1743796800,0
549,1743796800,1743800400,0
550,1743800400,1743804000,0
551,1743804000,1743807600,0
552,1743807600,1743811200,0
553,1743811200,1743814800,0
554,1743814800,1743818400,0
555,1743818400,1743822000,0
556,1743822000,1743825600,0
557,1743825600,1743829200,0
558,1743829200,1743832800,0
559,1743832800,1743836400,0
560,1743836400,1743840000,0
561,1743840000,1743843600,0
562,1743843600,1743847200,0
563,1743847200,1743850800,0
564,1743850800,1743854400,0
565,1743854400,1743858000,0
566,1743858000,1743861600,0
567,1743861600,1743865200,0
568,1743865200,1743868800,0
569,1743868800,1743872400,0
570,1743872400,1743876000,0
571,1743876000,1743879600,0
572,1743879600,1743883200,0
573,1743883200,1743886800,0
574,1743886800,1743890400,0
575,1743890400,1743894000,0
576,1743894000,1743897600,0
577,1743897600,1743901200,0
578,1743901200,1743904800,0
579,1743904800,1743908400,0
580,1743908400,1743912000,0
581,1743912000,1743915600,0
582,1743915600,1743919200,0
583,1743919200,1743922800,0
584,1743922800,1743926400,0
585,1743926400,1743930000,0
586,1743930000,1743933600,0
587,1743933600,1743937200,0
588,1743937200,1743940800,0
589,1743940800,1743944400,0
590,1743944400,1743948000,0
591,1743948000,1743951600,0
592,1743951600,1743955200,0
593,1743955200,1743958800,0
594,1743958800,1743962400,0
595,1743962400,1743966000,0
596,1743966000,1743969600,0
597,1743969600,1743973200,0
598,1743973200,1743976800,0
599,1743976800,1743980400,0
600,1743980400,1743984000,0
601,1743984000,1743987600,0
602,1743987600,1743991200,0
603,1743991200,1743994800,0
604,1743994800,1743998400,0
605,1743998400,1744002000,0
606,1744002000,1744005600,0
607,1744005600,1744009200,0
608,1744009200,1744012800,0
609,1744012800,1744016400,0
610,1744016400,1744020000,0
611,1744020000,1744023600,0
612,1744023600,1744027200,0
613,1744027200,1744030800,0
614,1744030800,1744034400,0
615,1744034400,1744038000,0
616,1744038000,1744041600,0
617,1744041600,1744045200,0
618,1744045200,1744048800,0
619,1744048800,1744052400,0
620,1744052400,1744056000,0
621,1744056000,1744059600,0
622,1744059600,1744063200,0
623,1744063200,1744066800,0
624,1744066800,1744070400,0
625,1744070400,1744074000,0
626,1744074000,1744077600,0
627,1744077600,1744081200,0
628,1744081200,1744084800,0
629,1744084800,1744088400,0
630,1744088400,1744092000,0
631,1744092000,1744095600,0
632,1744095600,1744099200,0
633,1744099200,1744102800,0
634,1744102800,1744106400,0
635,1744106400,1744110000,0
636,1744110000,1744113600,0
637,1744113600,1744117200,0
638,1744117200,1744120800,0
639,1744120800,1744124400,0
640,1744124400,1744128000,0
641,1744128000,1744131600,0
642,1744131600,1744135200,0
643,1744135200,1744138800,0
644,1744138800,1744142400,0
645,1744142400,1744146000,0
646,1744146000,1744149600,0
647,1744149600,1744153200,0
648,1744153200,1744156800,0
649,1744156800,1744160400,0
650,1744160400,1744164000,0
651,1744164000,1744167600,0
652,1744167600,1744171200,0
653,1744171200,1744174800,0
654,1744174800,1744178400,0
655,1744178400,1744182000,0
656,1744182000,1744185600,0
657,1744185600,1744189200,0
658,1744189200,1744192800,0
659,1744192800,1744196400,0
660,1744196400,1744200000,0
661,1744200000,1744203600,0
662,1744203600,1744207200,0
663,1744207200,1744210800,0
664,1744210800,1744214400,0
665,1744214400,1744218000,0
666,1744218000,1744221600,0
667,1744221600,1744225200,0
668,1744225200,1744228800,0
669,1744228800,1744232400,0
670,1744232400,1744236000,0
671,1744236000,1744239600,0
672,1744239600,1744243200,0
673,1744243200,1744246800,0
674,1744246800,1744250400,0
675,1744250400,1744254000,0
676,1744254000,1744257600,0
677,1744257600,1744261200,0
678,1744261200,1744264800,0
679,1744264800,1744268400,0
680,1744268400,1744272000,0
681,1744272000,1744275600,0
682,1744275600,1744279200,0
683,1744279200,1744282800,0
684,1744282800,1744286400,0
685,1744286400,1744290000,0
686,1744290000,1744293600,0
687,1744293600,1744297200,0
688,1744297200,1744300800,0
689,1744300800,1744304400,0
690,1744304400,1744308000,0
691,1744308000,1744311600,0
692,1744311600,1744315200,0
693,1744315200,1744318800,0
694,1744318800,1744322400,0
695,1744322400,1744326000,0
696,1744326000,1744329600,0
697,1744329600,1744333200,0
698,1744333200,1744336800,0
699,1744336800,1744340400,0
700,1744340400,1744344000,0
701,1744344000,1744347600,0
702,1744347600,1744351200,0
703,1744351200,1744354800,0
704,1744354800,1744358400,0
705,1744358400,1744362000,0
706,1744362000,1744365600,0
707,1744365600,1744369200,0
708,1744369200,1744372800,0
709,1744372800,1744376400,0
710,1744376400,1744380000,0
711,1744380000,1744383600,0
712,1744383600,1744387200,0
713,1744387200,1744390800,0
714,1744390800,1744394400,0
715,1744394400,1744398000,0
716,1744398000,1744401600,0
717,1744401600,1744405200,0
718,1744405200,1744408800,0
719,1744408800,1744412400,0
720,1744412400,1744416000,0
721,1744416000,1744419600,0
722,1744419600,1744423200,0
723,1744423200,1744426800,0
724,1744426800,1744430400,0
725,1744430400,1744434000,0
726,1744434000,1744437600,0
727,1744437600,1744441200,0
728,1744441200,1744444800,0
729,1744444800,1744448400,0
730,1744448400,1744452000,0
731,1744452000,1744455600,0
732,1744455600,1744459200,0
733,1744459200,1744462800,0
734,1744462800,1744466400,0
735,1744466400,1744470000,0
736,1744470000,1744473600,0
737,1744473600,1744477200,0
738,1744477200,1744480800,0
739,1744480800,1744484400,0
740,1744484400,1744488000,0
741,1744488000,1744491600,0
742,1744491600,1744495200,0
743,1744495200,1744498800,0
744,1744498800,1744502400,0
745,1744502400,1744506000,0
746,1744506000,1744509600,0
747,1744509600,1744513200,0
748,1744513200,1744516800,0
749,1744516800,1744520400,0
750,1744520400,1744524000,0
751,1744524000,1744527600,0
752,1744527600,1744531200,0
753,1744531200,1744534800,0
754,1744534800,1744538400,0
755,1744538400,1744542000,0
756,1744542000,1744545600,0
757,1744545600,1744549200,0
758,1744549200,1744552800,0
759,1744552800,1744556400,0
760,1744556400,1744560000,0
761,1744560000,1744563600,0
762,1744563600,1744567200,0
763,1744567200,1744570800,0
764,1744570800,1744574400,0
765,1744574400,1744578000,0
766,1744578000,1744581600,0
767,1744581600,1744585200,0
768,1744585200,1744588800,0
769,1744588800,1744592400,0
770,1744592400,1744596000,0
771,1744596000,1744599600,0
772,1744599600,1744603200,0
773,1744603200,1744606800,0
774,1744606800,1744610400,0
775,1744610400,1744614000,0
776,1744614000,1744617600,0
777,1744617600,1744621200,0
778,1744621200,1744624800,0
779,1744624800,1744628400,0
780,1744628400,1744632000,0
781,1744632000,1744635600,0
782,1744635600,1744639200,0
783,1744639200,1744642800,0
784,1744642800,1744646400,0
785,1744646400,1744650000,0
786,1744650000,1744653600,0
787,1744653600,1744657200,0
788,1744657200,1744660800,0
789,1744660800,1744664400,0
790,1744664400,1744668000,0
791,1744668000,1744671600,0
792,1744671600,1744675200,0
793,1744675200,1744678800,0
794,1744678800,1744682400,0
795,1744682400,1744686000,0
796,1744686000,1744689600,0
797,1744689600,1744693200,0
798,1744693200,1744696800,0
799,1744696800,1744700400,0
800,1744700400,1744704000,0
801,1744704000,1744707600,0
802,1744707600,1744711200,0
803,1744711200,1744714800,0
804,1744714800,1744718400,0
805,1744718400,1744722000,0
806,1744722000,1744725600,0
807,1744725600,1744729200,0
808,1744729200,1744732800,0
809,1744732800,1744736400,0
810,1744736400,1744740000,0
811,1744740000,1744743600,0
812,1744743600,1744747200,0
813,1744747200,1744750800,0
814,1744750800,1744754400,0
815,1744754400,1744758000,0
816,1744758000,1744761600,0
817,1744761600,1744765200,0
818,1744765200,1744768800,0
819,1744768800,1744772400,0
820,1744772400,1744776000,0
821,1744776000,1744779600,0
822,1744779600,1744783200,0
823,1744783200,1744786800,0
824,1744786800,1744790400,0
825,1744790400,1744794000,0
826,1744794000,1744797600,0
827,1744797600,1744801200,0
828,1744801200,1744804800,0
829,1744804800,1744808400,0
830,1744808400,1744812000,0
831,1744812000,1744815600,0
832,1744815600,1744819200,0
833,1744819200,1744822800,0
834,1744822800,1744826400,0
835,1744826400,1744830000,0
836,1744830000,1744833600,0
837,1744833600,1744837200,0
838,1744837200,1744840800,0
839,1744840800,1744844400,0
840,1744844400,1744848000,0
841,1744848000,1744851600,0
842,1744851600,1744855200,0
843,1744855200,1744858800,0
844,1744858800,1744862400,0
845,1744862400,1744866000,0
846,1744866000,1744869600,0
847,1744869600,1744873200,0
848,1744873200,1744876800,0
849,1744876800,1744880400,0
850,1744880400,1744884000,0
851,1744884000,1744887600,0
852,1744887600,1744891200,0
853,1744891200,1744894800,0
854,1744894800,1744898400,0
855,1744898400,1744902000,0
856,1744902000,1744905600,0
857,1744905600,1744909200,0
858,1744909200,1744912800,0
859,1744912800,1744916400,0
860,1744916400,1744920000,0
861,1744920000,1744923600,0
862,1744923600,1744927200,0
863,1744927200,1744930800,0
864,1744930800,1744934400,0
865,1744934400,1744938000,0
866,1744938000,1744941600,0
867,1744941600,1744945200,0
868,1744945200,1744948800,0
869,1744948800,1744952400,0
870,1744952400,1744956000,0
871,1744956000,1744959600,0
872,1744959600,1744963200,0
873,1744963200,1744966800,0
874,1744966800,1744970400,0
875,1744970400,1744974000,0
876,1744974000,1744977600,0
877,1744977600,1744981200,0
878,1744981200,1744984800,0
879,1744984800,1744988400,0
880,1744988400,1744992000,0
881,1744992000,1744995600,0
882,1744995600,1744999200,0
883,1744999200,1745002800,0
884,1745002800,1745006400,0
885,1745006400,1745010000,0
886,1745010000,1745013600,0
887,1745013600,1745017200,0
888,1745017200,1745020800,0
889,1745020800,1745024400,0
890,1745024400,1745028000,0
891,1745028000,1745031600,0
892,1745031600,1745035200,0
893,1745035200,1745038800,0
894,1745038800,1745042400,0
895,1745042400,1745046000,0
896,1745046000,1745049600,0
897,1745049600,1745053200,0
898,1745053200,1745056800,0
899,1745056800,1745060400,0
900,1745060400,1745064000,0
901,1745064000,1745067600,0
902,1745067600,1745071200,0
903,1745071200,1745074800,0
904,1745074800,1745078400,0
905,1745078400,1745082000,0
906,1745082000,1745085600,0
907,1745085600,1745089200,0
908,1745089200,1745092800,0
909,1745092800,1745096400,0
910,1745096400,1745100000,0
911,1745100000,1745103600,0
912,1745103600,1745107200,0
913,1745107200,1745110800,0
914,1745110800,1745114400,0
915,1745114400,1745118000,0
916,1745118000,1745121600,0
917,1745121600,1745125200,0
918,1745125200,1745128800,0
919,1745128800,1745132400,0
920,1745132400,1745136000,0
921,1745136000,1745139600,0
922,1745139600,1745143200,0
923,1745143200,1745146800,0
924,1745146800,1745150400,0
925,1745150400,1745154000,0
926,1745154000,1745157600,0
927,1745157600,1745161200,0
928,1745161200,1745164800,0
929,1745164800,1745168400,0
930,1745168400,1745172000,0
931,1745172000,1745175600,0
932,1745175600,1745179200,0
933,1745179200,1745182800,0
934,1745182800,1745186400,0
935,1745186400,1745190000,0
936,1745190000,1745193600,0
937,1745193600,1745197200,0
938,1745197200,1745200800,0
939,1745200800,1745204400,0
940,1745204400,1745208000,0
941,1745208000,1745211600,0
942,1745211600,1745215200,0
943,1745215200,1745218800,0
944,1745218800,1745222400,0
945,1745222400,1745226000,0
946,1745226000,1745229600,0
947,1745229600,1745233200,0
948,1745233200,1745236800,0
949,1745236800,1745240400,0
950,1745240400,1745244000,0
951,1745244000,1745247600,0
952,1745247600,1745251200,0
953,1745251200,1745254800,0
954,1745254800,1745258400,0
955,1745258400,1745262000,0
956,1745262000,1745265600,0
957,1745265600,1745269200,0
958,1745269200,1745272800,0
959,1745272800,1745276400,0
960,1745276400,1745280000,0
961,1745280000,1745283600,0
962,1745283600,1745287200,0
963,1745287200,1745290800,0
964,1745290800,1745294400,0
965,1745294400,1745298000,0
966,1745298000,1745301600,0
967,1745301600,1745305200,0
968,1745305200,1745308800,0
969,1745308800,1745312400,0
970,1745312400,1745316000,0
971,1745316000,1745319600,0
972,1745319600,1745323200,0
973,1745323200,1745326800,0
974,1745326800,1745330400,0
975,1745330400,1745334000,0
976,1745334000,1745337600,0
977,1745337600,1745341200,0
978,1745341200,1745344800,0
979,1745344800,1745348400,0
980,1745348400,1745352000,0
981,1745352000,1745355600,0
982,1745355600,1745359200,0
983,1745359200,1745362800,0
984,1745362800,1745366400,0
985,1745366400,1745370000,0
986,1745370000,1745373600,0
987,1745373600,1745377200,0
988,1745377200,1745380800,0
989,1745380800,1745384400,0
990,1745384400,1745388000,0
991,1745388000,1745391600,0
992,1745391600,1745395200,0
993,1745395200,1745398800,0
994,1745398800,1745402400,0
995,1745402400,1745406000,0
996,1745406000,1745409600,0
997,1745409600,1745413200,0
